year,month,day,flow,ss,ht,rain
1996,9,25,NaN,NaN,NaN,NaN
1996,9,26,NaN,NaN,NaN,NaN
1996,9,27,NaN,NaN,NaN,NaN
1996,9,28,NaN,NaN,NaN,NaN
1996,9,29,NaN,NaN,NaN,NaN
1996,9,30,NaN,NaN,NaN,NaN
1996,10,1,0.17,NaN,NaN,NaN
1996,10,2,0.529,NaN,NaN,NaN
1996,10,3,0.203,NaN,NaN,NaN
1996,10,4,0.168,NaN,NaN,NaN
1996,10,5,0.16,NaN,NaN,NaN
1996,10,6,0.158,NaN,NaN,NaN
1996,10,7,0.149,NaN,NaN,NaN
1996,10,8,0.28,NaN,NaN,NaN
1996,10,9,0.162,NaN,NaN,NaN
1996,10,10,0.149,NaN,NaN,NaN
1996,10,11,0.143,NaN,NaN,NaN
1996,10,12,0.147,NaN,NaN,NaN
1996,10,13,0.136,NaN,NaN,NaN
1996,10,14,0.15,NaN,NaN,NaN
1996,10,15,0.133,NaN,NaN,NaN
1996,10,16,0.131,NaN,NaN,NaN
1996,10,17,0.129,NaN,NaN,NaN
1996,10,18,0.129,NaN,NaN,NaN
1996,10,19,0.127,NaN,NaN,NaN
1996,10,20,0.128,NaN,NaN,NaN
1996,10,21,0.123,NaN,NaN,NaN
1996,10,22,0.199,NaN,NaN,NaN
1996,10,23,0.126,NaN,NaN,NaN
1996,10,24,0.115,NaN,NaN,NaN
1996,10,25,0.146,NaN,NaN,NaN
1996,10,26,3.092,NaN,NaN,NaN
1996,10,27,1.27,NaN,NaN,NaN
1996,10,28,1.329,NaN,NaN,NaN
1996,10,29,0.84,NaN,NaN,NaN
1996,10,30,0.526,NaN,NaN,NaN
1996,10,31,0.298,NaN,NaN,NaN
1996,11,1,0.235,NaN,NaN,NaN
1996,11,2,0.623,NaN,NaN,NaN
1996,11,3,0.759,NaN,NaN,NaN
1996,11,4,0.369,NaN,NaN,NaN
1996,11,5,0.235,NaN,NaN,NaN
1996,11,6,0.242,NaN,NaN,NaN
1996,11,7,0.205,NaN,NaN,NaN
1996,11,8,0.2,NaN,NaN,NaN
1996,11,9,0.175,NaN,NaN,NaN
1996,11,10,0.171,NaN,NaN,NaN
1996,11,11,0.167,NaN,NaN,NaN
1996,11,12,0.17,NaN,NaN,NaN
1996,11,13,0.36,NaN,NaN,NaN
1996,11,14,0.158,NaN,NaN,NaN
1996,11,15,0.155,NaN,NaN,NaN
1996,11,16,0.151,NaN,NaN,NaN
1996,11,17,0.144,NaN,NaN,NaN
1996,11,18,0.2,NaN,NaN,NaN
1996,11,19,0.153,NaN,NaN,NaN
1996,11,20,0.141,NaN,NaN,NaN
1996,11,21,0.133,NaN,NaN,NaN
1996,11,22,0.133,NaN,NaN,NaN
1996,11,23,0.13,NaN,NaN,NaN
1996,11,24,0.152,NaN,NaN,NaN
1996,11,25,0.13,NaN,NaN,NaN
1996,11,26,0.126,NaN,NaN,NaN
1996,11,27,0.122,NaN,NaN,NaN
1996,11,28,0.12,NaN,NaN,NaN
1996,11,29,0.362,NaN,NaN,NaN
1996,11,30,0.113,NaN,NaN,NaN
1996,12,1,0.37,NaN,NaN,NaN
1996,12,2,0.149,NaN,NaN,NaN
1996,12,3,0.146,NaN,NaN,NaN
1996,12,4,0.316,NaN,NaN,NaN
1996,12,5,0.111,NaN,NaN,NaN
1996,12,6,0.106,NaN,NaN,NaN
1996,12,7,0.104,NaN,NaN,NaN
1996,12,8,0.104,NaN,NaN,NaN
1996,12,9,0.105,NaN,NaN,NaN
1996,12,10,0.103,NaN,NaN,NaN
1996,12,11,0.106,NaN,NaN,NaN
1996,12,12,0.101,NaN,NaN,NaN
1996,12,13,0.173,NaN,NaN,NaN
1996,12,14,0.45,NaN,NaN,NaN
1996,12,15,0.137,NaN,NaN,NaN
1996,12,16,0.145,NaN,NaN,NaN
1996,12,17,0.098,NaN,NaN,NaN
1996,12,18,0.095,NaN,NaN,NaN
1996,12,19,0.098,NaN,NaN,NaN
1996,12,20,0.276,NaN,NaN,NaN
1996,12,21,0.139,NaN,NaN,NaN
1996,12,22,0.127,NaN,NaN,NaN
1996,12,23,0.091,NaN,NaN,NaN
1996,12,24,0.09,NaN,NaN,NaN
1996,12,25,0.086,NaN,NaN,NaN
1996,12,26,0.089,NaN,NaN,NaN
1996,12,27,0.101,NaN,NaN,NaN
1996,12,28,0.142,NaN,NaN,NaN
1996,12,29,1.667,NaN,NaN,NaN
1996,12,30,13.626,NaN,NaN,NaN
1996,12,31,5.397,NaN,NaN,NaN
1997,1,1,0.483,NaN,NaN,NaN
1997,1,2,0.461,NaN,NaN,NaN
1997,1,3,0.34,NaN,NaN,NaN
1997,1,4,0.232,NaN,NaN,NaN
1997,1,5,0.269,NaN,NaN,NaN
1997,1,6,0.195,NaN,NaN,NaN
1997,1,7,0.168,NaN,NaN,NaN
1997,1,8,0.161,NaN,NaN,NaN
1997,1,9,0.155,NaN,NaN,NaN
1997,1,10,1.457,NaN,NaN,NaN
1997,1,11,0.745,NaN,NaN,NaN
1997,1,12,0.262,NaN,NaN,NaN
1997,1,13,0.195,NaN,NaN,NaN
1997,1,14,0.163,NaN,NaN,NaN
1997,1,15,0.153,NaN,NaN,NaN
1997,1,16,0.147,NaN,NaN,NaN
1997,1,17,0.146,NaN,NaN,NaN
1997,1,18,0.135,NaN,NaN,NaN
1997,1,19,0.128,NaN,NaN,NaN
1997,1,20,0.121,NaN,NaN,NaN
1997,1,21,0.119,NaN,NaN,NaN
1997,1,22,0.119,NaN,NaN,NaN
1997,1,23,0.117,NaN,NaN,NaN
1997,1,24,0.117,NaN,NaN,NaN
1997,1,25,0.122,NaN,NaN,NaN
1997,1,26,0.117,NaN,NaN,NaN
1997,1,27,0.108,NaN,NaN,NaN
1997,1,28,0.107,NaN,NaN,NaN
1997,1,29,0.106,NaN,NaN,NaN
1997,1,30,0.108,NaN,NaN,NaN
1997,1,31,0.102,NaN,NaN,NaN
1997,2,1,0.12,NaN,NaN,NaN
1997,2,2,0.108,NaN,NaN,NaN
1997,2,3,0.134,NaN,NaN,NaN
1997,2,4,0.709,NaN,NaN,NaN
1997,2,5,0.153,NaN,NaN,NaN
1997,2,6,0.102,NaN,NaN,NaN
1997,2,7,1.218,NaN,NaN,NaN
1997,2,8,0.205,NaN,NaN,NaN
1997,2,9,0.115,NaN,NaN,NaN
1997,2,10,0.108,NaN,NaN,NaN
1997,2,11,0.104,NaN,NaN,NaN
1997,2,12,0.103,NaN,NaN,NaN
1997,2,13,0.104,NaN,NaN,NaN
1997,2,14,0.124,NaN,NaN,NaN
1997,2,15,0.106,NaN,NaN,NaN
1997,2,16,0.116,NaN,NaN,NaN
1997,2,17,0.158,NaN,NaN,NaN
1997,2,18,0.495,NaN,NaN,NaN
1997,2,19,0.664,NaN,NaN,NaN
1997,2,20,0.177,NaN,NaN,NaN
1997,2,21,0.137,NaN,NaN,NaN
1997,2,22,0.12,NaN,NaN,NaN
1997,2,23,0.824,NaN,NaN,NaN
1997,2,24,0.235,NaN,NaN,NaN
1997,2,25,0.127,NaN,NaN,NaN
1997,2,26,0.138,NaN,NaN,NaN
1997,2,27,0.112,NaN,NaN,NaN
1997,2,28,0.11,NaN,NaN,NaN
1997,3,1,29.139,NaN,NaN,NaN
1997,3,2,0.652,NaN,NaN,NaN
1997,3,3,0.352,NaN,NaN,NaN
1997,3,4,0.725,NaN,NaN,NaN
1997,3,5,0.56,NaN,NaN,NaN
1997,3,6,0.588,NaN,NaN,NaN
1997,3,7,0.292,NaN,NaN,NaN
1997,3,8,0.334,NaN,NaN,NaN
1997,3,9,0.556,NaN,NaN,NaN
1997,3,10,0.193,NaN,NaN,NaN
1997,3,11,1.516,NaN,NaN,NaN
1997,3,12,1.091,NaN,NaN,NaN
1997,3,13,0.391,NaN,NaN,NaN
1997,3,14,0.26,NaN,NaN,NaN
1997,3,15,0.208,NaN,NaN,NaN
1997,3,16,0.198,NaN,NaN,NaN
1997,3,17,0.18,NaN,NaN,NaN
1997,3,18,0.172,NaN,NaN,NaN
1997,3,19,0.176,NaN,NaN,NaN
1997,3,20,0.171,NaN,NaN,NaN
1997,3,21,0.171,NaN,NaN,NaN
1997,3,22,0.224,NaN,NaN,NaN
1997,3,23,0.184,NaN,NaN,NaN
1997,3,24,0.169,NaN,NaN,NaN
1997,3,25,0.17,NaN,NaN,NaN
1997,3,26,0.161,NaN,NaN,NaN
1997,3,27,0.185,NaN,NaN,NaN
1997,3,28,0.304,NaN,NaN,NaN
1997,3,29,0.16,NaN,NaN,NaN
1997,3,30,0.158,NaN,NaN,NaN
1997,3,31,0.157,NaN,NaN,NaN
1997,4,1,0.158,NaN,NaN,NaN
1997,4,2,0.15,NaN,NaN,NaN
1997,4,3,0.154,NaN,NaN,NaN
1997,4,4,0.152,NaN,NaN,NaN
1997,4,5,0.152,NaN,NaN,NaN
1997,4,6,0.16,NaN,NaN,NaN
1997,4,7,0.147,NaN,NaN,NaN
1997,4,8,0.389,NaN,NaN,NaN
1997,4,9,1.095,NaN,NaN,NaN
1997,4,10,0.22,NaN,NaN,NaN
1997,4,11,0.304,NaN,NaN,NaN
1997,4,12,0.18,NaN,NaN,NaN
1997,4,13,0.17,NaN,NaN,NaN
1997,4,14,0.755,NaN,NaN,NaN
1997,4,15,0.214,NaN,NaN,NaN
1997,4,16,0.159,NaN,NaN,NaN
1997,4,17,0.149,NaN,NaN,NaN
1997,4,18,0.143,NaN,NaN,NaN
1997,4,19,0.351,NaN,NaN,NaN
1997,4,20,0.192,NaN,NaN,NaN
1997,4,21,0.179,NaN,NaN,NaN
1997,4,22,0.142,NaN,NaN,NaN
1997,4,23,0.286,NaN,NaN,NaN
1997,4,24,0.22,NaN,NaN,NaN
1997,4,25,0.141,NaN,NaN,NaN
1997,4,26,0.429,NaN,NaN,NaN
1997,4,27,0.153,NaN,NaN,NaN
1997,4,28,0.177,NaN,NaN,NaN
1997,4,29,0.145,NaN,NaN,NaN
1997,4,30,0.144,NaN,NaN,NaN
1997,5,1,0.143,NaN,NaN,NaN
1997,5,2,0.141,NaN,NaN,NaN
1997,5,3,0.141,NaN,NaN,NaN
1997,5,4,0.139,NaN,NaN,NaN
1997,5,5,0.131,NaN,NaN,NaN
1997,5,6,0.13,NaN,NaN,NaN
1997,5,7,0.131,NaN,NaN,NaN
1997,5,8,0.149,NaN,NaN,NaN
1997,5,9,0.138,NaN,NaN,NaN
1997,5,10,0.158,NaN,NaN,NaN
1997,5,11,0.127,NaN,NaN,NaN
1997,5,12,0.6,NaN,NaN,NaN
1997,5,13,0.169,NaN,NaN,NaN
1997,5,14,0.136,NaN,NaN,NaN
1997,5,15,0.165,NaN,NaN,NaN
1997,5,16,0.131,NaN,NaN,NaN
1997,5,17,0.127,NaN,NaN,NaN
1997,5,18,0.119,NaN,NaN,NaN
1997,5,19,0.121,NaN,NaN,NaN
1997,5,20,0.118,NaN,NaN,NaN
1997,5,21,0.116,NaN,NaN,NaN
1997,5,22,0.141,NaN,NaN,NaN
1997,5,23,1.785,NaN,NaN,NaN
1997,5,24,1.664,NaN,NaN,NaN
1997,5,25,0.255,NaN,NaN,NaN
1997,5,26,0.198,NaN,NaN,NaN
1997,5,27,0.33,NaN,NaN,NaN
1997,5,28,0.245,NaN,NaN,NaN
1997,5,29,0.439,NaN,NaN,NaN
1997,5,30,0.214,NaN,NaN,NaN
1997,5,31,0.342,NaN,NaN,NaN
1997,6,1,19.34,NaN,NaN,NaN
1997,6,2,17.671,NaN,NaN,NaN
1997,6,3,5.922,NaN,NaN,NaN
1997,6,4,0.701,NaN,NaN,NaN
1997,6,5,0.421,NaN,NaN,NaN
1997,6,6,0.32,NaN,NaN,NaN
1997,6,7,0.269,NaN,NaN,NaN
1997,6,8,0.277,NaN,NaN,NaN
1997,6,9,0.25,NaN,NaN,NaN
1997,6,10,1.781,NaN,NaN,NaN
1997,6,11,0.389,NaN,NaN,NaN
1997,6,12,0.266,NaN,NaN,NaN
1997,6,13,0.23,NaN,NaN,NaN
1997,6,14,0.201,NaN,NaN,NaN
1997,6,15,0.187,NaN,NaN,NaN
1997,6,16,0.182,NaN,NaN,NaN
1997,6,17,0.78,NaN,NaN,NaN
1997,6,18,3.244,NaN,NaN,NaN
1997,6,19,0.414,NaN,NaN,NaN
1997,6,20,0.284,NaN,NaN,NaN
1997,6,21,0.243,NaN,NaN,NaN
1997,6,22,0.219,NaN,NaN,NaN
1997,6,23,0.203,NaN,NaN,NaN
1997,6,24,0.258,NaN,NaN,NaN
1997,6,25,0.242,NaN,NaN,NaN
1997,6,26,0.179,NaN,NaN,NaN
1997,6,27,0.173,NaN,NaN,NaN
1997,6,28,0.171,NaN,NaN,NaN
1997,6,29,0.299,NaN,NaN,NaN
1997,6,30,38.416,NaN,NaN,NaN
1997,7,1,8.29,NaN,NaN,NaN
1997,7,2,NaN,NaN,NaN,NaN
1997,7,3,NaN,NaN,NaN,NaN
1997,7,4,NaN,NaN,NaN,NaN
1997,7,5,NaN,NaN,NaN,NaN
1997,7,6,NaN,NaN,NaN,NaN
1997,7,7,NaN,NaN,NaN,NaN
1997,7,8,NaN,NaN,NaN,NaN
1997,7,9,NaN,NaN,NaN,NaN
1997,7,10,NaN,NaN,NaN,NaN
1997,7,11,NaN,NaN,NaN,NaN
1997,7,12,NaN,NaN,NaN,NaN
1997,7,13,NaN,NaN,NaN,NaN
1997,7,14,NaN,NaN,NaN,NaN
1997,7,15,NaN,NaN,NaN,NaN
1997,7,16,NaN,NaN,NaN,NaN
1997,7,17,NaN,NaN,NaN,NaN
1997,7,18,NaN,NaN,NaN,NaN
1997,7,19,NaN,NaN,NaN,NaN
1997,7,20,NaN,NaN,NaN,NaN
1997,7,21,NaN,NaN,NaN,NaN
1997,7,22,NaN,NaN,NaN,NaN
1997,7,23,NaN,NaN,NaN,NaN
1997,7,24,NaN,NaN,NaN,NaN
1997,7,25,NaN,NaN,NaN,NaN
1997,7,26,NaN,NaN,NaN,NaN
1997,7,27,NaN,NaN,NaN,NaN
1997,7,28,NaN,NaN,NaN,NaN
1997,7,29,0.161,NaN,NaN,NaN
1997,7,30,0.301,NaN,NaN,NaN
1997,7,31,0.276,NaN,NaN,NaN
1997,8,1,0.188,NaN,NaN,NaN
1997,8,2,0.609,NaN,NaN,NaN
1997,8,3,0.231,NaN,NaN,NaN
1997,8,4,0.165,NaN,NaN,NaN
1997,8,5,0.154,NaN,NaN,NaN
1997,8,6,0.604,NaN,NaN,NaN
1997,8,7,1.662,NaN,NaN,NaN
1997,8,8,0.972,NaN,NaN,NaN
1997,8,9,0.341,NaN,NaN,NaN
1997,8,10,0.248,NaN,NaN,NaN
1997,8,11,0.319,NaN,NaN,NaN
1997,8,12,0.223,NaN,NaN,NaN
1997,8,13,0.239,NaN,NaN,NaN
1997,8,14,0.23,NaN,NaN,NaN
1997,8,15,0.189,NaN,NaN,NaN
1997,8,16,0.167,NaN,NaN,NaN
1997,8,17,0.165,NaN,NaN,NaN
1997,8,18,0.162,NaN,NaN,NaN
1997,8,19,0.454,NaN,NaN,NaN
1997,8,20,0.188,NaN,NaN,NaN
1997,8,21,1.759,NaN,NaN,NaN
1997,8,22,1.343,NaN,NaN,NaN
1997,8,23,0.296,NaN,NaN,NaN
1997,8,24,0.221,NaN,NaN,NaN
1997,8,25,0.195,NaN,NaN,NaN
1997,8,26,0.229,NaN,NaN,NaN
1997,8,27,0.212,NaN,NaN,NaN
1997,8,28,0.257,NaN,NaN,NaN
1997,8,29,0.16,NaN,NaN,NaN
1997,8,30,0.154,NaN,NaN,NaN
1997,8,31,0.166,NaN,NaN,NaN
1997,9,1,0.148,NaN,NaN,NaN
1997,9,2,0.235,NaN,NaN,NaN
1997,9,3,0.209,NaN,NaN,NaN
1997,9,4,0.744,NaN,NaN,NaN
1997,9,5,0.262,NaN,NaN,NaN
1997,9,6,0.367,NaN,NaN,NaN
1997,9,7,10.778,NaN,NaN,NaN
1997,9,8,19.999,NaN,NaN,NaN
1997,9,9,5.909,NaN,NaN,NaN
1997,9,10,5.754,NaN,NaN,NaN
1997,9,11,4.017,NaN,NaN,NaN
1997,9,12,0.858,NaN,NaN,NaN
1997,9,13,0.908,NaN,NaN,NaN
1997,9,14,0.565,NaN,NaN,NaN
1997,9,15,0.433,NaN,NaN,NaN
1997,9,16,0.375,NaN,NaN,NaN
1997,9,17,0.336,NaN,NaN,NaN
1997,9,18,1.344,NaN,NaN,NaN
1997,9,19,0.796,NaN,NaN,NaN
1997,9,20,0.341,NaN,NaN,NaN
1997,9,21,0.293,NaN,NaN,NaN
1997,9,22,0.269,NaN,NaN,NaN
1997,9,23,0.641,NaN,NaN,NaN
1997,9,24,0.398,NaN,NaN,NaN
1997,9,25,0.387,NaN,NaN,NaN
1997,9,26,0.348,NaN,NaN,NaN
1997,9,27,6.29,NaN,NaN,NaN
1997,9,28,2.63,NaN,NaN,NaN
1997,9,29,0.785,NaN,NaN,NaN
1997,9,30,0.531,NaN,NaN,NaN
1997,10,1,0.378,NaN,NaN,NaN
1997,10,2,0.301,NaN,NaN,NaN
1997,10,3,0.263,NaN,NaN,NaN
1997,10,4,0.452,NaN,NaN,NaN
1997,10,5,0.435,NaN,NaN,NaN
1997,10,6,0.306,NaN,NaN,NaN
1997,10,7,0.31,NaN,NaN,NaN
1997,10,8,0.225,NaN,NaN,NaN
1997,10,9,0.206,NaN,NaN,NaN
1997,10,10,0.197,NaN,NaN,NaN
1997,10,11,7.984,NaN,NaN,NaN
1997,10,12,1.256,NaN,NaN,NaN
1997,10,13,0.298,NaN,NaN,NaN
1997,10,14,0.302,NaN,NaN,NaN
1997,10,15,0.272,NaN,NaN,NaN
1997,10,16,0.231,NaN,NaN,NaN
1997,10,17,0.195,NaN,NaN,NaN
1997,10,18,0.51,NaN,NaN,NaN
1997,10,19,2.31,NaN,NaN,NaN
1997,10,20,0.498,NaN,NaN,NaN
1997,10,21,0.254,NaN,NaN,NaN
1997,10,22,0.215,NaN,NaN,NaN
1997,10,23,0.196,NaN,NaN,NaN
1997,10,24,0.175,NaN,NaN,NaN
1997,10,25,0.171,NaN,NaN,NaN
1997,10,26,0.166,NaN,NaN,NaN
1997,10,27,0.165,NaN,NaN,NaN
1997,10,28,0.164,NaN,NaN,NaN
1997,10,29,0.155,NaN,NaN,NaN
1997,10,30,0.155,NaN,NaN,NaN
1997,10,31,0.161,NaN,NaN,NaN
1997,11,1,0.16,NaN,NaN,NaN
1997,11,2,0.149,NaN,NaN,NaN
1997,11,3,0.153,NaN,NaN,NaN
1997,11,4,0.144,NaN,NaN,NaN
1997,11,5,0.134,NaN,NaN,NaN
1997,11,6,0.148,NaN,NaN,NaN
1997,11,7,0.673,NaN,NaN,NaN
1997,11,8,0.192,NaN,NaN,NaN
1997,11,9,0.163,NaN,NaN,NaN
1997,11,10,0.12,NaN,NaN,NaN
1997,11,11,0.162,NaN,NaN,NaN
1997,11,12,0.114,NaN,NaN,NaN
1997,11,13,0.179,NaN,NaN,NaN
1997,11,14,0.467,NaN,NaN,NaN
1997,11,15,0.137,NaN,NaN,NaN
1997,11,16,0.46,NaN,NaN,NaN
1997,11,17,0.41,NaN,NaN,NaN
1997,11,18,0.35,NaN,NaN,NaN
1997,11,19,0.11,NaN,NaN,NaN
1997,11,20,0.11,NaN,NaN,NaN
1997,11,21,0.104,NaN,NaN,NaN
1997,11,22,0.097,NaN,NaN,NaN
1997,11,23,0.099,NaN,NaN,NaN
1997,11,24,0.105,NaN,NaN,NaN
1997,11,25,0.095,NaN,NaN,NaN
1997,11,26,0.102,NaN,NaN,NaN
1997,11,27,0.102,NaN,NaN,NaN
1997,11,28,0.105,NaN,NaN,NaN
1997,11,29,0.117,NaN,NaN,NaN
1997,11,30,0.108,NaN,NaN,NaN
1997,12,1,0.099,NaN,NaN,NaN
1997,12,2,0.098,NaN,NaN,NaN
1997,12,3,0.098,NaN,NaN,NaN
1997,12,4,2.454,NaN,NaN,NaN
1997,12,5,0.139,NaN,NaN,NaN
1997,12,6,0.103,NaN,NaN,NaN
1997,12,7,0.108,NaN,NaN,NaN
1997,12,8,0.161,NaN,NaN,NaN
1997,12,9,0.099,NaN,NaN,NaN
1997,12,10,0.092,NaN,NaN,NaN
1997,12,11,0.346,NaN,NaN,NaN
1997,12,12,0.104,NaN,NaN,NaN
1997,12,13,0.098,NaN,NaN,NaN
1997,12,14,0.097,NaN,NaN,NaN
1997,12,15,0.089,NaN,NaN,NaN
1997,12,16,0.27,NaN,NaN,NaN
1997,12,17,0.141,NaN,NaN,NaN
1997,12,18,0.093,NaN,NaN,NaN
1997,12,19,0.093,NaN,NaN,NaN
1997,12,20,0.089,NaN,NaN,NaN
1997,12,21,0.104,NaN,NaN,NaN
1997,12,22,0.085,NaN,NaN,NaN
1997,12,23,0.094,NaN,NaN,NaN
1997,12,24,0.08,NaN,NaN,NaN
1997,12,25,0.56,NaN,NaN,NaN
1997,12,26,0.345,NaN,NaN,NaN
1997,12,27,0.077,NaN,NaN,NaN
1997,12,28,0.076,NaN,NaN,NaN
1997,12,29,0.071,NaN,NaN,NaN
1997,12,30,0.071,NaN,NaN,NaN
1997,12,31,0.067,NaN,NaN,NaN
1998,1,1,0.07,NaN,NaN,NaN
1998,1,2,0.072,NaN,NaN,NaN
1998,1,3,0.067,NaN,NaN,NaN
1998,1,4,0.064,NaN,NaN,NaN
1998,1,5,0.064,NaN,NaN,NaN
1998,1,6,0.065,NaN,NaN,NaN
1998,1,7,0.059,NaN,NaN,NaN
1998,1,8,0.062,NaN,NaN,NaN
1998,1,9,0.058,NaN,NaN,NaN
1998,1,10,0.057,NaN,NaN,NaN
1998,1,11,0.056,NaN,NaN,NaN
1998,1,12,0.059,NaN,NaN,NaN
1998,1,13,0.055,NaN,NaN,NaN
1998,1,14,0.056,NaN,NaN,NaN
1998,1,15,0.054,NaN,NaN,NaN
1998,1,16,0.054,NaN,NaN,NaN
1998,1,17,0.054,NaN,NaN,NaN
1998,1,18,0.056,NaN,NaN,NaN
1998,1,19,0.052,NaN,NaN,NaN
1998,1,20,0.051,NaN,NaN,NaN
1998,1,21,0.053,NaN,NaN,NaN
1998,1,22,0.11,NaN,NaN,NaN
1998,1,23,0.284,NaN,NaN,NaN
1998,1,24,0.081,NaN,NaN,NaN
1998,1,25,0.071,NaN,NaN,NaN
1998,1,26,0.06,NaN,NaN,NaN
1998,1,27,0.057,NaN,NaN,NaN
1998,1,28,0.056,NaN,NaN,NaN
1998,1,29,0.057,NaN,NaN,NaN
1998,1,30,0.06,NaN,NaN,NaN
1998,1,31,0.054,NaN,NaN,NaN
1998,2,1,0.058,NaN,NaN,NaN
1998,2,2,0.051,NaN,NaN,NaN
1998,2,3,0.049,NaN,NaN,NaN
1998,2,4,0.048,NaN,NaN,NaN
1998,2,5,0.052,NaN,NaN,NaN
1998,2,6,0.049,NaN,NaN,NaN
1998,2,7,0.049,NaN,NaN,NaN
1998,2,8,0.096,NaN,NaN,NaN
1998,2,9,0.05,NaN,NaN,NaN
1998,2,10,0.047,NaN,NaN,NaN
1998,2,11,0.047,NaN,NaN,NaN
1998,2,12,0.269,NaN,NaN,NaN
1998,2,13,0.068,NaN,NaN,NaN
1998,2,14,0.052,NaN,NaN,NaN
1998,2,15,0.063,NaN,NaN,NaN
1998,2,16,0.052,NaN,NaN,NaN
1998,2,17,0.051,NaN,NaN,NaN
1998,2,18,0.072,NaN,NaN,NaN
1998,2,19,0.128,NaN,NaN,NaN
1998,2,20,0.059,NaN,NaN,NaN
1998,2,21,0.21,NaN,NaN,NaN
1998,2,22,0.716,NaN,NaN,NaN
1998,2,23,0.302,NaN,NaN,NaN
1998,2,24,0.395,NaN,NaN,NaN
1998,2,25,0.089,NaN,NaN,NaN
1998,2,26,0.071,NaN,NaN,NaN
1998,2,27,0.057,NaN,NaN,NaN
1998,2,28,0.058,NaN,NaN,NaN
1998,3,1,0.07,NaN,NaN,NaN
1998,3,2,0.054,NaN,NaN,NaN
1998,3,3,0.057,NaN,NaN,NaN
1998,3,4,0.052,NaN,NaN,NaN
1998,3,5,0.054,NaN,NaN,NaN
1998,3,6,0.053,NaN,NaN,NaN
1998,3,7,0.056,NaN,NaN,NaN
1998,3,8,0.056,NaN,NaN,NaN
1998,3,9,0.053,NaN,NaN,NaN
1998,3,10,0.24,NaN,NaN,NaN
1998,3,11,0.989,NaN,NaN,NaN
1998,3,12,0.212,NaN,NaN,NaN
1998,3,13,0.658,NaN,NaN,NaN
1998,3,14,0.889,NaN,NaN,NaN
1998,3,15,0.327,NaN,NaN,NaN
1998,3,16,0.106,NaN,NaN,NaN
1998,3,17,0.079,NaN,NaN,NaN
1998,3,18,0.073,NaN,NaN,NaN
1998,3,19,0.078,NaN,NaN,NaN
1998,3,20,0.069,NaN,NaN,NaN
1998,3,21,0.067,NaN,NaN,NaN
1998,3,22,0.06,NaN,NaN,NaN
1998,3,23,NaN,NaN,NaN,NaN
1998,3,24,NaN,NaN,NaN,NaN
1998,3,25,NaN,NaN,NaN,NaN
1998,3,26,NaN,NaN,NaN,NaN
1998,3,27,0.072,NaN,NaN,NaN
1998,3,28,0.083,NaN,NaN,NaN
1998,3,29,0.232,NaN,NaN,NaN
1998,3,30,0.145,NaN,NaN,NaN
1998,3,31,0.063,NaN,NaN,NaN
1998,4,1,0.063,NaN,NaN,NaN
1998,4,2,0.151,NaN,NaN,NaN
1998,4,3,0.112,NaN,NaN,NaN
1998,4,4,0.072,NaN,NaN,NaN
1998,4,5,0.087,NaN,NaN,NaN
1998,4,6,0.064,NaN,NaN,NaN
1998,4,7,0.063,NaN,NaN,NaN
1998,4,8,1.082,NaN,NaN,NaN
1998,4,9,0.515,NaN,NaN,NaN
1998,4,10,0.172,NaN,NaN,NaN
1998,4,11,0.097,NaN,NaN,NaN
1998,4,12,0.083,NaN,NaN,NaN
1998,4,13,0.081,NaN,NaN,NaN
1998,4,14,0.079,NaN,NaN,NaN
1998,4,15,0.214,NaN,NaN,NaN
1998,4,16,0.086,NaN,NaN,NaN
1998,4,17,0.07,NaN,NaN,NaN
1998,4,18,0.06,NaN,NaN,NaN
1998,4,19,0.06,NaN,NaN,NaN
1998,4,20,0.093,NaN,NaN,NaN
1998,4,21,0.082,NaN,NaN,NaN
1998,4,22,0.534,NaN,NaN,NaN
1998,4,23,0.482,NaN,NaN,NaN
1998,4,24,0.151,NaN,NaN,NaN
1998,4,25,0.105,NaN,NaN,NaN
1998,4,26,0.091,NaN,NaN,NaN
1998,4,27,0.1,NaN,NaN,NaN
1998,4,28,0.096,NaN,NaN,NaN
1998,4,29,0.079,NaN,NaN,NaN
1998,4,30,0.075,NaN,NaN,NaN
1998,5,1,0.075,NaN,NaN,NaN
1998,5,2,0.083,NaN,NaN,NaN
1998,5,3,0.07,NaN,NaN,NaN
1998,5,4,0.071,NaN,NaN,NaN
1998,5,5,0.068,NaN,NaN,NaN
1998,5,6,0.068,NaN,NaN,NaN
1998,5,7,0.216,NaN,NaN,NaN
1998,5,8,0.752,NaN,NaN,NaN
1998,5,9,0.109,NaN,NaN,NaN
1998,5,10,0.177,NaN,NaN,NaN
1998,5,11,0.092,NaN,NaN,NaN
1998,5,12,0.082,NaN,NaN,NaN
1998,5,13,0.222,NaN,NaN,NaN
1998,5,14,0.196,NaN,NaN,NaN
1998,5,15,0.101,NaN,NaN,NaN
1998,5,16,0.081,NaN,NaN,NaN
1998,5,17,0.079,NaN,NaN,NaN
1998,5,18,0.077,NaN,NaN,NaN
1998,5,19,0.17,NaN,NaN,NaN
1998,5,20,0.092,NaN,NaN,NaN
1998,5,21,0.077,NaN,NaN,NaN
1998,5,22,2.087,NaN,NaN,NaN
1998,5,23,2.274,NaN,NaN,NaN
1998,5,24,0.225,NaN,NaN,NaN
